decision,reason,original_class,path,sha256,phash
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_00061.jpg,b77199409e13fdc00987062a5b5032c087ee1e43fa18ae3221155d51cfac3d61,9bc6e8d4362b6721
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01409.jpg,b7e6e40080af368d87f9a5bccafc07d893e0671ff3a9a836be15474cf9f1769f,c21c7d29d9c2e3d2
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_00064.jpg,b89cfaa58d3453924dcff04246cb9764473342cb7ba6e3423c10a5032d0f012f,d7836c60c735f09a
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01282.jpg,bafaf3b1c695b92f147cfd94a6e8d142308c393335797442553bac790250aff9,86d6b6b0d09e93b4
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01672.jpg,bd266287cfab32a0e3894b092525b2e4b6d8048c8960a3c6952be08abd032041,f74b591078a786cc
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01649.jpg,bd8a90c8b6d851eb77ace1d6a4de07e01cb59bd8b11fcaac61149226f600263f,f0f42e7a1e0ba391
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_06855.jpg,c0f06051533de796def5d925c00cf12a7c33ecdc4ec75ede038ffc215ca0feb4,9fe57c0e251c7a0a
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01169.jpg,c3d271278124b58ba01c4fa68a0bff4312c1dcd1fc38202c1430eb41b23e4be2,a0c8563e7b9663e4
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_03070.jpg,c759639ac57f563ffbdb42196fc19e12001a6b2f42aed42078e1434917f2015e,e50f326bf5a44e05
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_02039.jpg,c8c1e674eaae5e6b5245957f39de6db26ff5f9ca989997c0c1456d052aff05fe,c0fe18e0e9c8a6cf
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01775.jpg,ca5b33542ce0339e9791c8f7fbd107d68e387b6e1e7b5953cbb6c1bd3e3df99c,dbbc5970f1813585
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_09275.jpg,cac66c226152befee911cf604a411fac9b27ef96c0d65b52e8bc131258395c80,d4664ab768242df6
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01513.jpg,cb1dc2f5e3ef9de33a6b5f69802098fce08be49cc4f9c7700f59084865c7c271,8d097af0fac6059e
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_02294.jpg,ccc0018f38c9c7aa6956c20b2fcf04451cfe39e2557f024e4a32fde4e0389865,9a292f3ee7346438
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_00104.jpg,ccd48f8c9ff7e8ecdcb0dff3900c3458d5627f3684f341a435db7c8ca5120c8a,c12f33aa2fa9a195
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_03449.jpg,cf19bb86bf849387f88244d36a62ed46c73254269f696eff3fc223e0e4b2c955,85ca5d3d4a663a72
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01717.jpg,cf715f06c0146cdbb8422910b2904e4ac2158fda1c5e9a34faf3b075060cc0ca,d738e027dc1d938a
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_07727.jpg,d0fe2e0d0188ea61991ac8996afa4f356367896ac2759e4e1f4d0e33bba21342,ae609426daf7c1d2
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_03233.jpg,d3646f9acffb381575a17aa39c291a85f34d864a4ec1695d029272f23aa15033,b866c28cd7a3a45e
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_00955.jpg,d816aeb988a7a339f23fc3a9e0298f367ce648a92e1964cb086c47caa603237a,c9aaf49c0e89efc0
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_00694.jpg,d9c06f0831f508740af8301ffa39edbf28c12697ee050ab9fd871b21140fa3d4,9455f421a3351fa7
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_00101.jpg,df6a17ee52c8373fe86f0a2ed0ed7a8cc88e4a091ad983304f89194f570319c3,d2c1bba47a88b4ae
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_02332.jpg,e2ef74701d58e3d3bf1a14d0811ec5d8a7cf2a6be32f4db4d98fefa7e4499cc9,bf9fc06896639868
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_11476.jpg,e39f16c788d3015118ee451ecfee522fa790d9389399cba99249cf9dcd633313,dceb81061bbaf1c1
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01008.jpg,ec5ecf260ebc62fd90ba0e0c67849a500e58e2a37d26d0786d01fcd4f0e4b5b5,beb2c3813b0f843d
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_02499.jpg,eddaa15696ba729523f5616d5474598d7eaad6405cc960c4bc175aa40b9510a5,d89a33275bd50a27
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_00271.jpg,f106c11fc6cb20108a58fe0e4ce889fb4ff1f5ce94b2b48123d279776595f666,d78ca0e65894cba7
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01805.jpg,f16d99bf659b5073228393c930b7aa1cf58fd72cfdfbeccc6c7bbedf6c330049,f1b349986bc41b6c
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_00489.jpg,f198441d2f509af290a3e7e4afee4a47415666640bbc796cfcc5e0f176cce535,d8303597cf1e526a
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01986.jpg,f438293f7d5d45792756386b86e55a81c77ea9ea0af096ddc10abf29d82cbbe8,a0f0b7d0478bbcc5
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_03235.jpg,f8bdcc03501ba36dd92486ec9433e6c47875e13088066c453a7dc0488a82c560,e3d8b40a8bf568ac
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_00230.jpg,f993781a3e621b6fc71167a721a4926c054abc67a87270a054b74f81be6edeb7,e6cc68d358e18b0f
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_02347.jpg,f9a46c1f7b1da8a5b28584bd61acc0f05f91afbf8937170ed64f57bae816bb82,b098cf67249b3399
revision_dudosa,similaridad perceptual con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_02372.jpg,fc072aabfc42bd50e69580334c70a5ecfd09d0b6d3469c21a779110e28434a2f,f3c0f464c34ba26e
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01866.jpg,fc1ebda7d648141e7bd8357e967cd6dd1990718ce35ade2aa26afb17f5c814d3,c18d6db34b9386a5
revision_dudosa,duplicado exacto con etiqueta conflictiva,peligro,dataset/raw/peligro/peligro_01995.jpg,fdf18e34b87771807ead2dbef64e3f07a0ecd347d27b055ca8e546eac08c4ad7,81aa65e7fc84591b
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_04360.jpg,0024c1373d608e53c3ae73f5021fb3cae30d0d02f2e54a44bb4b453fa4ef8ab0,adf46c030f88c7b9
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02151.jpg,0098f89b6b75176e7f9fae524948047e23069b72f7f96b3fb179a926c3ed67d4,e36296b5e9cb6848
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01773.jpg,03926a9776081b38c52e0c40005be6014c5c8743d0df6042cf504a40ec174802,9fe57c0e251c7a0a
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_06836.jpg,039a3326d23f8c640cb976e0235db4d63cc34971923d07cf5b182e479fab9ac6,f7be3bdc0cc0c860
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00676.jpg,09b0b7a98b581620694d924cf916cb2a9903601a2ddaf60fca410e5292212a71,9d0ef21b685ca74c
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02864.jpg,09c2b147874bd0033278851342ee62e60e5d13a465cb63313996cdf04755a79a,ae91d14e93ec4d94
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02405.jpg,1038158de4725a77d7f444a1d776dd782a7ba92b88851b47f89b71b3bf53051a,e8b4d34b8d459c65
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02884.jpg,11a9c515f2d0c1ada183356387b1cf85c114bc313a518fe78c9f00504bc0b028,ba82e0600ffc97ae
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02054.jpg,12e2e40b806ea9d5364e29a3d1a15b6fe9172533f2aeeeeb8538e0f44d4ca388,f50bfdf60b90824a
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_03879.jpg,145fc19953a9e7ec6e454b9ec07529fdb4732882678ec5fa46da04d680d889a3,946dfc5acb26ac14
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02133.jpg,15e44f6c6ef396765c007d712d85b29c057bdc36a67a29a43faed9df44ceda65,bfc4909dcc731338
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_01928.jpg,162023206f93412b985137207938f6c40db0597702424ef0c862f8a314d2d7b1,b1994cb60f379163
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_11914.jpg,188031888eae3651fe943407e046d328013dfced8430a40722ad5bb9c3a942f9,afc4983b9863913b
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02922.jpg,198ea030572b4f50e471833303a9a112f320797a38cc66526e6423f18690f7b3,abdfb763c4218a22
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01643.jpg,19a0a1a1274a6ee884f1617be9d66a56118ec7c5159a8e3cd5d1907c85dffaf8,f0d1034f4d07f1cd
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02258.jpg,1b777adb51ed136eb1798d11c84150af8feca2c52d13b441c9483b7863fa4469,b6fc6681f8af0170
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02702.jpg,1c948e05f4ec313c73449d1ee4d27e676fb86f4ec5808c91faf323239832353f,a5cef02dda248fa1
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01771.jpg,1d177050d617068e5ebb31060563eb70bfcd174004be8f8e748394000afad2fd,c793d6571196f4a0
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_04480.jpg,2177bc454bc45440129f23fa72bfd574461e89a06e871b2628a09653094678fd,bcb2c3813b1f863c
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_01781.jpg,2424dbf8c4abb4a56727c70a8eaa5bc9b842d3949db34a46b08e68c2d7a99b23,ee8b3cf074d0605e
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02141.jpg,243dbbc14156b812b7add3aa18382a78e9009ef05d04dfdd35723693f475b71e,bf9fc06896639868
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02339.jpg,26ddace12f1de186738b362c274ce3dd0f935da3b7b6c0879883b11ceaaaea0e,9a292f3ee7346438
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_06496.jpg,2a71f17a7baa5bb22e3bbe02a42a38678caf758ab737e8935b88193c82e9c578,c9ad0eb64cc0d5e9
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_04350.jpg,2d49fa04f7ece0215e86743d52e94640728a80af547da09e9309ebef7e7e70ef,aa8f180ff1d24ed1
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_00211.jpg,2e5461923f6840d1b16c2f24e89aaff63a0109ef17e7704fd153b35ef5656bd9,a61bafe47010f2f1
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02085.jpg,30b7c04949ec8eeee331cc9e935519d077d81677cc9d971363d5b3bad21d9523,a1ca5ab607bf2629
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01932.jpg,37b66a0682e186166d3e54b3c14c8e5a5d0344dac04f80bcc40c779ea4b7c540,8b7070ce6638d74e
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02308.jpg,3827ea2f0b2f99f064db069b6fe1ce6221b5ef75012985d980f3d89d4b5b3b24,b1d55ed82d3e4825
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_08833.jpg,3fb19cb912477e3e67c5ee8d5fcdcf4bca4ecf3c373fd7ddb9bec6afba7331bc,a9038f4af01fde1c
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02612.jpg,430e0879a632869ffb541a1fc182ffb4f2f7ef45814b8d4b0c72a928e8322daa,afbc924bc9c3c883
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00939.jpg,4337a91233f9c0b36566e7474b4375a138034043104688652dcec380c4c8f195,9e61c3bc97e0384b
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01844.jpg,439ef9a16a7a9cf584f9f58cfbdb6b551439f4a68ee5fefbc3526031522a0d2c,bff1c00fd91cc464
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_03904.jpg,457ec28ca5d877637ddb3ffe349867fdf9d23827396b7219670623063a8cafb6,a2b3b7a079587998
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02099.jpg,48130ec1f5d868346da6c7f04d611db597ed6606c47bb840a456859e4dd24908,af944c0fcdad50a3
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_04266.jpg,4b5bc0bfcd2db1c5b5265e9f8aa1ec5eafa161cf01ed483c82a8df1fcda31221,c95ce662994af625
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_07045.jpg,57c2e22b9d9ff764291a5dd969f730c93048703c8868beabfce8e0ed10fe44b1,f53b839036ca98b6
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02197.jpg,58fb3243f0f89f57f889f12af7d64f0bb4061fab2d1e09d26862381fd743ab05,8f87f0c88d59a64b
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_03288.jpg,601f38d1809d33e4a5dd99fae56d1415db6d1dec2f31a7c34ec9d5887a1ee315,f824c6ccd6728277
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02724.jpg,6c7b024cfdec9a205f977d8545a2c5f087ada66caada60f72a6574fd1cab3cce,d3912477534b5cb2
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_04875.jpg,6dd5f8afb2a9f6fdf63afd2941e8ad871a8b2d5d20aef4dcf8b6f08dc1f27790,c5a03894d348efb7
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00027.jpg,707e858da7142e09a6dca29dd6f74d52d81a54173ae7d1bea2ebec159b8a4987,c2c38f8cb83e3f48
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_03206.jpg,72bc51495b4630559eb42867588d7e8214d5e55d7bb860f057f8d4575c52507d,e82ea015ce7be54a
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00181.jpg,7417f44fdcd07543c074f39771f8670f4149830d5df5d415b7a569a3ee850c6b,daf260092afc745d
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01607.jpg,746a6ad31abd13a724e59ef9f4aa1384302cee920f25c0c196de246e23ac0e3b,ce10662ccf8d353d
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00370.jpg,7967966390987530fbaaf7d83f9a6447987c7bd63cc6a14644ead9796b272484,bb46e43fd81d841a
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01355.jpg,7b4e979d67d41ba31042094c6d733b2485ddda84a451d8e6c5066545b917d7d1,93a3a6e3e9e8e848
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01147.jpg,7d029c43c7300fe43de591063d2387d96e2d5d3a81a75d6d549e54df49584f49,b0d3cf2c30932d67
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01901.jpg,7d27f4fd52b3596971577583d0b4bc5a896dd5da96a3da4fecc0efe345994696,c544e567a47bb24c
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02893.jpg,7dd89b9035ec0b783a11553fa83ed14a10baad6a9c43f66b40d6a8d5e237b99e,92d02d3c39b69fe0
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01278.jpg,829a451b7d20633db49a90397f55479c1761a309670857bfd4164e0f3b76b1d1,93e86eafecc4201b
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02119.jpg,85dc131da68095a68773c621fb51878c437b71b8933743b81d63cb03307ee0ee,e8cb92368531676d
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02233.jpg,893aab1acef48bb40d3908a5f878d3a6753675179f9208d2638530da5370dfc6,d2c21996362b5b37
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_04522.jpg,8c16c87a80d3e80719fe8168565661eced086cbfa0ad38c21a20f3e26869c0be,bee8920bd9c4c99c
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00809.jpg,8f616c03a3e1aeb811bf8da75c5ab5c235a9b3cb4eb478aa4af002f0b5ca0141,e89667791a873439
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02567.jpg,90e15d5e2cffad148418b8a0e873e7b0d758d88f77204f5a138b71c314a23ff5,e6d019a36e0d19bd
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00818.jpg,9199d6185d372b016da03b38f8f122429a482515050a4b4ff2847b43eac92121,bed51502792b04bf
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00568.jpg,920bb0892a53f5d695acd03bbd215e091513140c1e06c574a24160f0ad13a89b,ab25622e5e16ed13
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_08933.jpg,94bfc27b8c9ffb9240def4b4e94b1d4d71c9073c7d8bbf6122718a2737682dab,b4eacbb92ad66224
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_09702.jpg,96f43dbcabdbfa21d784bdcaa3f6edc1dd59c9548a9bf1717f5b73922653ec4f,c311b17ebc32b546
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01586.jpg,99221af54f13a1f9ca0739ca8c66ed3eea2a18b39d71297ea77dfcf786b54260,d0c69ba4ead4b895
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_04269.jpg,9bac0d320c922a015e0db4c09cc2e387010a17ac021e8bce32415a03b2acebb0,82b16bdca04fbd85
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01990.jpg,9d4dac8cb08dcaed4df316b73b170d985c495114956ac4064882fb6dbf8d1f09,a5631cf62f286e29
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00540.jpg,a400597e877b61f944fe00b8d85055524c8b768d984be4060ae0c6ba088e8c02,f3c0f464c34ba26e
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_04696.jpg,a85b047f28dc83dcdf9a852562284b94f3beb4ce258d3234d4e1362bab288310,f8f38caa05538b4d
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02237.jpg,a8d8fd66c176751db4a8cbdd670355121e9ec81e14405b82f5bb73525f3c094c,f991e33c08149ef6
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_05769.jpg,a9523199e3ab8caaf05dd7c05df9b3d4b7cf57d855a915d0a38c449460cce7c9,d7be79c12e7060c2
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02209.jpg,a980b02e55ecd5a596b750a4332edd6080e9e3b3493701f026b8c00f5de83869,864c3b11e3e2c7d6
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_06516.jpg,aeae6bd6bd9663870ab74af677b3c12daca43147f95a24b23f921bbf3fd7e84e,dbcb6aad36682498
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02415.jpg,b15064ba8c4c363f43d3a077191cac7432419236e508eaa6600c2af6ce478af9,b098cf67349b3319
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00033.jpg,b292b9fdf01c6f1e7d009d4e5e715bcd4914f007553ec57f6abca693a5ac5316,d6e9d2b789109356
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02083.jpg,b49e8492ee15f9605517095b56b18367060311bc5948751702f8362182bb43c7,d403e1cf382f9ec1
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_09610.jpg,b4ab28cf7886d47babf1667e83b37778073a5d3067c078f6a96f145f7ee5d54d,f3840c3d65b0d13f
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00525.jpg,b60dbda86a4b5f5d7b1ccc69e925cf5a30f82bf9cbb500329030e0ce6b3991cb,d8e6699824b0b72f
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_03246.jpg,b6e0b1c9ef480d5263f5053dc805918204de2a7c4761ec8723f8eb263bca37f4,eef0c409b3cb9a13
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02235.jpg,b7e6e40080af368d87f9a5bccafc07d893e0671ff3a9a836be15474cf9f1769f,c21c7d29d9c2e3d2
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_01174.jpg,b97e99cc522727264ff97f14304bbad1e3dc9301d0a79dadc71e0f802af5925e,a30b9e34e11cddd2
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02004.jpg,bd8a90c8b6d851eb77ace1d6a4de07e01cb59bd8b11fcaac61149226f600263f,f0f42e7a1e0ba391
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02970.jpg,bf04cd9ada13bd0f0fef826fe923de5c0d86e18a0ef5979de2eef5b68075994c,87e0cc338d75331b
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_10191.jpg,bf1b569ea8440865dadb0beaf183d86c9cc5d02c6305be96ddbffb52aa005a8e,a7838305fc54f05f
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_04292.jpg,c1c630506bffec069ee6ef8d4f5657614e759c7efa7644e05140c9d1eb317876,db92a07c8c0e4f5e
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00346.jpg,c34ca70b876995403c735cfe0162fe1b6e28a3b7f265c0cbacf5f19a2515e4b0,da21e6ac1d3ad135
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_01829.jpg,c8c1e674eaae5e6b5245957f39de6db26ff5f9ca989997c0c1456d052aff05fe,c0fe18e0e9c8a6cf
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01399.jpg,c9a8c3fe8439082b24f3b9c298c7d9129afea47b7c6bbc1c0b2e70c22e26baf3,bc9ecef0504f2b24
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02066.jpg,cf715f06c0146cdbb8422910b2904e4ac2158fda1c5e9a34faf3b075060cc0ca,d738e027dc1d938a
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_00208.jpg,d07aa89baed5e5f206b6efcd634198c3b322d4d38bfb3c2629bf1eabc62e32af,94ed63b589d24cc6
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_00782.jpg,d09a1b570b1c450491c654b59c48f4851f1e56ee109886f1f526e436946e5c45,9c1b4af131251ee7
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_04313.jpg,d3646f9acffb381575a17aa39c291a85f34d864a4ec1695d029272f23aa15033,b866c28cd7a3a45e
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01099.jpg,d91f89632a52fd43c6c0f232814775680405f4132b316bf8cefc7cb76bd97692,bc7230e2c943daad
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_01435.jpg,dd69b9411a97ac0d829cf7ca48160371ce183df3911f37a6a48dfa12091e688b,eacfb2b06b80dd06
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02328.jpg,e9a190826750a69255ec2228460ff41bc4a2ac77ab01d5373c86c35d23a121e8,a73adc0d8bd0b315
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_04340.jpg,e9e7412eb53f9ac6bf5474b28873e273e645846ab28cad8318dbbb2d21622447,cad97590819eccb3
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_01905.jpg,eddaa15696ba729523f5616d5474598d7eaad6405cc960c4bc175aa40b9510a5,d89a33275bd50a27
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_00139.jpg,f4e2f07b14fd467101ed0655b6f802765707da6533c202f28d7d5e722df7708c,96eae0e9cc643dc4
revision_dudosa,duplicado exacto con etiqueta conflictiva,sano,dataset/raw/sano/sano_02935.jpg,f993781a3e621b6fc71167a721a4926c054abc67a87270a054b74f81be6edeb7,e6cc68d358e18b0f
revision_dudosa,similaridad perceptual con etiqueta conflictiva,sano,dataset/raw/sano/sano_02560.jpg,f99babb9f648ef97d8383ac3334b56205c9f49ae3c5359ef5f4f4acdf1c27735,ad91f80d1ee08fe2
