distance,split_a,class_a,path_a,split_b,class_b,path_b,cross_split,cross_class
0,raw,atencion,dataset/raw/atencion/atencion_05117.jpg,validation,atencion,dataset/validation/atencion/atencion_05117.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05135.jpg,train,peligro,dataset/train/peligro/peligro_00157.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_05135.jpg,validation,atencion,dataset/validation/atencion/atencion_05135.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05136.jpg,test,atencion,dataset/test/atencion/atencion_05136.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05141.jpg,validation,atencion,dataset/validation/atencion/atencion_05141.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05148.jpg,validation,atencion,dataset/validation/atencion/atencion_05148.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05151.jpg,train,atencion,dataset/train/atencion/atencion_05151.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05153.jpg,train,atencion,dataset/train/atencion/atencion_05153.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05164.jpg,train,atencion,dataset/train/atencion/atencion_05164.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05171.jpg,train,sano,dataset/train/sano/sano_00211.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_05171.jpg,validation,atencion,dataset/validation/atencion/atencion_05171.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05177.jpg,train,atencion,dataset/train/atencion/atencion_05177.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05178.jpg,train,atencion,dataset/train/atencion/atencion_05178.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05182.jpg,train,atencion,dataset/train/atencion/atencion_05182.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05187.jpg,test,atencion,dataset/test/atencion/atencion_05187.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05195.jpg,train,atencion,dataset/train/atencion/atencion_05195.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05296.jpg,train,atencion,dataset/train/atencion/atencion_05296.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05329.jpg,train,atencion,dataset/train/atencion/atencion_05329.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05383.jpg,validation,atencion,dataset/validation/atencion/atencion_05383.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05397.jpg,train,atencion,dataset/train/atencion/atencion_05397.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05400.jpg,train,atencion,dataset/train/atencion/atencion_05400.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05400.jpg,train,peligro,dataset/train/peligro/peligro_03981.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_05404.jpg,train,atencion,dataset/train/atencion/atencion_05404.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05416.jpg,validation,atencion,dataset/validation/atencion/atencion_05416.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05422.jpg,train,atencion,dataset/train/atencion/atencion_05422.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05444.jpg,train,atencion,dataset/train/atencion/atencion_05444.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05457.jpg,test,atencion,dataset/test/atencion/atencion_05457.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05497.jpg,train,atencion,dataset/train/atencion/atencion_05497.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05747.jpg,train,atencion,dataset/train/atencion/atencion_05747.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05749.jpg,train,atencion,dataset/train/atencion/atencion_05749.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05751.jpg,train,peligro,dataset/train/peligro/peligro_04745.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_05751.jpg,validation,atencion,dataset/validation/atencion/atencion_05751.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05755.jpg,train,atencion,dataset/train/atencion/atencion_05755.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05755.jpg,train,peligro,dataset/train/peligro/peligro_00677.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_05758.jpg,train,atencion,dataset/train/atencion/atencion_05758.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05758.jpg,train,peligro,dataset/train/peligro/peligro_01522.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_05764.jpg,train,atencion,dataset/train/atencion/atencion_05764.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05764.jpg,train,peligro,dataset/train/peligro/peligro_00042.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_05781.jpg,test,atencion,dataset/test/atencion/atencion_05781.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05786.jpg,train,atencion,dataset/train/atencion/atencion_05786.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05788.jpg,train,atencion,dataset/train/atencion/atencion_05788.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05807.jpg,test,peligro,dataset/test/peligro/peligro_03041.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_05807.jpg,train,atencion,dataset/train/atencion/atencion_05807.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05823.jpg,train,atencion,dataset/train/atencion/atencion_05823.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05830.jpg,train,atencion,dataset/train/atencion/atencion_05830.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05833.jpg,train,atencion,dataset/train/atencion/atencion_05833.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05852.jpg,train,atencion,dataset/train/atencion/atencion_05852.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05941.jpg,train,atencion,dataset/train/atencion/atencion_05941.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05960.jpg,validation,atencion,dataset/validation/atencion/atencion_05960.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_05978.jpg,train,atencion,dataset/train/atencion/atencion_05978.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06136.jpg,train,atencion,dataset/train/atencion/atencion_06136.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06200.jpg,train,atencion,dataset/train/atencion/atencion_06200.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06284.jpg,train,peligro,dataset/train/peligro/peligro_01963.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_06284.jpg,validation,atencion,dataset/validation/atencion/atencion_06284.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06341.jpg,train,atencion,dataset/train/atencion/atencion_06341.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06364.jpg,train,atencion,dataset/train/atencion/atencion_06364.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06385.jpg,train,atencion,dataset/train/atencion/atencion_06385.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06502.jpg,test,atencion,dataset/test/atencion/atencion_06502.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06507.jpg,train,atencion,dataset/train/atencion/atencion_06507.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06510.jpg,train,atencion,dataset/train/atencion/atencion_06510.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06519.jpg,train,atencion,dataset/train/atencion/atencion_06519.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06619.jpg,train,atencion,dataset/train/atencion/atencion_06619.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06624.jpg,train,atencion,dataset/train/atencion/atencion_06624.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06629.jpg,test,atencion,dataset/test/atencion/atencion_06629.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06647.jpg,train,atencion,dataset/train/atencion/atencion_06647.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_06647.jpg,train,sano,dataset/train/sano/sano_00809.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_06846.jpg,validation,atencion,dataset/validation/atencion/atencion_06846.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07034.jpg,train,atencion,dataset/train/atencion/atencion_07034.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07034.jpg,train,peligro,dataset/train/peligro/peligro_05577.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_07150.jpg,train,atencion,dataset/train/atencion/atencion_07150.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07152.jpg,train,atencion,dataset/train/atencion/atencion_07152.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07223.jpg,validation,atencion,dataset/validation/atencion/atencion_07223.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07330.jpg,train,atencion,dataset/train/atencion/atencion_07330.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07378.jpg,train,atencion,dataset/train/atencion/atencion_07378.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07407.jpg,train,atencion,dataset/train/atencion/atencion_07407.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07413.jpg,train,atencion,dataset/train/atencion/atencion_07413.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07420.jpg,validation,atencion,dataset/validation/atencion/atencion_07420.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07452.jpg,train,atencion,dataset/train/atencion/atencion_07452.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07477.jpg,train,atencion,dataset/train/atencion/atencion_07477.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07549.jpg,train,atencion,dataset/train/atencion/atencion_07549.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07549.jpg,train,peligro,dataset/train/peligro/peligro_02227.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_07583.jpg,train,atencion,dataset/train/atencion/atencion_07583.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07599.jpg,train,atencion,dataset/train/atencion/atencion_07599.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07605.jpg,train,atencion,dataset/train/atencion/atencion_07605.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07608.jpg,train,atencion,dataset/train/atencion/atencion_07608.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07610.jpg,train,atencion,dataset/train/atencion/atencion_07610.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07620.jpg,train,atencion,dataset/train/atencion/atencion_07620.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07621.jpg,train,atencion,dataset/train/atencion/atencion_07621.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07733.jpg,train,atencion,dataset/train/atencion/atencion_07733.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07746.jpg,train,atencion,dataset/train/atencion/atencion_07746.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07781.jpg,validation,atencion,dataset/validation/atencion/atencion_07781.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07781.jpg,validation,peligro,dataset/validation/peligro/peligro_00378.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_07787.jpg,train,atencion,dataset/train/atencion/atencion_07787.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07789.jpg,train,atencion,dataset/train/atencion/atencion_07789.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07791.jpg,train,atencion,dataset/train/atencion/atencion_07791.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_07878.jpg,validation,atencion,dataset/validation/atencion/atencion_07878.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08059.jpg,train,atencion,dataset/train/atencion/atencion_08059.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08092.jpg,train,atencion,dataset/train/atencion/atencion_08092.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08093.jpg,train,atencion,dataset/train/atencion/atencion_08093.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08107.jpg,train,atencion,dataset/train/atencion/atencion_08107.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08131.jpg,test,atencion,dataset/test/atencion/atencion_08131.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08131.jpg,train,sano,dataset/train/sano/sano_00818.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_08134.jpg,test,atencion,dataset/test/atencion/atencion_08134.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08150.jpg,train,atencion,dataset/train/atencion/atencion_08150.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08188.jpg,train,atencion,dataset/train/atencion/atencion_08188.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08218.jpg,validation,atencion,dataset/validation/atencion/atencion_08218.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08223.jpg,train,atencion,dataset/train/atencion/atencion_08223.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08223.jpg,validation,sano,dataset/validation/sano/sano_00782.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_08265.jpg,train,atencion,dataset/train/atencion/atencion_08265.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08361.jpg,train,atencion,dataset/train/atencion/atencion_08361.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08405.jpg,train,atencion,dataset/train/atencion/atencion_08405.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08508.jpg,validation,atencion,dataset/validation/atencion/atencion_08508.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08523.jpg,train,atencion,dataset/train/atencion/atencion_08523.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08569.jpg,validation,atencion,dataset/validation/atencion/atencion_08569.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08681.jpg,test,atencion,dataset/test/atencion/atencion_08681.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08739.jpg,train,atencion,dataset/train/atencion/atencion_08739.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08823.jpg,train,atencion,dataset/train/atencion/atencion_08823.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08848.jpg,validation,atencion,dataset/validation/atencion/atencion_08848.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08863.jpg,train,atencion,dataset/train/atencion/atencion_08863.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08896.jpg,validation,atencion,dataset/validation/atencion/atencion_08896.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_08923.jpg,train,atencion,dataset/train/atencion/atencion_08923.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09264.jpg,validation,atencion,dataset/validation/atencion/atencion_09264.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09282.jpg,train,atencion,dataset/train/atencion/atencion_09282.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09466.jpg,train,atencion,dataset/train/atencion/atencion_09466.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09514.jpg,train,atencion,dataset/train/atencion/atencion_09514.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09529.jpg,train,atencion,dataset/train/atencion/atencion_09529.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09533.jpg,train,atencion,dataset/train/atencion/atencion_09533.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09547.jpg,test,atencion,dataset/test/atencion/atencion_09547.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09606.jpg,train,atencion,dataset/train/atencion/atencion_09606.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09628.jpg,validation,atencion,dataset/validation/atencion/atencion_09628.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09665.jpg,test,peligro,dataset/test/peligro/peligro_00936.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_09665.jpg,validation,atencion,dataset/validation/atencion/atencion_09665.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09685.jpg,train,atencion,dataset/train/atencion/atencion_09685.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09686.jpg,train,atencion,dataset/train/atencion/atencion_09686.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09760.jpg,validation,atencion,dataset/validation/atencion/atencion_09760.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09764.jpg,train,atencion,dataset/train/atencion/atencion_09764.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09800.jpg,validation,atencion,dataset/validation/atencion/atencion_09800.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09807.jpg,validation,atencion,dataset/validation/atencion/atencion_09807.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09808.jpg,validation,atencion,dataset/validation/atencion/atencion_09808.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09836.jpg,train,atencion,dataset/train/atencion/atencion_09836.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09857.jpg,train,atencion,dataset/train/atencion/atencion_09857.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09857.jpg,train,peligro,dataset/train/peligro/peligro_00104.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_09862.jpg,train,atencion,dataset/train/atencion/atencion_09862.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09918.jpg,train,atencion,dataset/train/atencion/atencion_09918.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_09924.jpg,train,atencion,dataset/train/atencion/atencion_09924.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_10030.jpg,validation,atencion,dataset/validation/atencion/atencion_10030.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_10137.jpg,train,atencion,dataset/train/atencion/atencion_10137.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_10193.jpg,train,atencion,dataset/train/atencion/atencion_10193.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_10281.jpg,train,atencion,dataset/train/atencion/atencion_10281.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_10354.jpg,train,atencion,dataset/train/atencion/atencion_10354.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_10354.jpg,validation,peligro,dataset/validation/peligro/peligro_01403.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_10526.jpg,train,atencion,dataset/train/atencion/atencion_10526.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_10543.jpg,train,atencion,dataset/train/atencion/atencion_10543.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_10561.jpg,validation,atencion,dataset/validation/atencion/atencion_10561.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_10884.jpg,train,atencion,dataset/train/atencion/atencion_10884.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11115.jpg,validation,atencion,dataset/validation/atencion/atencion_11115.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11144.jpg,train,atencion,dataset/train/atencion/atencion_11144.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11276.jpg,train,atencion,dataset/train/atencion/atencion_11276.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11370.jpg,train,atencion,dataset/train/atencion/atencion_11370.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11473.jpg,test,atencion,dataset/test/atencion/atencion_11473.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11486.jpg,test,atencion,dataset/test/atencion/atencion_11486.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11488.jpg,validation,atencion,dataset/validation/atencion/atencion_11488.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11489.jpg,train,atencion,dataset/train/atencion/atencion_11489.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11512.jpg,validation,atencion,dataset/validation/atencion/atencion_11512.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11541.jpg,train,atencion,dataset/train/atencion/atencion_11541.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11672.jpg,test,atencion,dataset/test/atencion/atencion_11672.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11679.jpg,train,atencion,dataset/train/atencion/atencion_11679.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11706.jpg,train,atencion,dataset/train/atencion/atencion_11706.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11798.jpg,train,atencion,dataset/train/atencion/atencion_11798.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11863.jpg,validation,atencion,dataset/validation/atencion/atencion_11863.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11881.jpg,train,atencion,dataset/train/atencion/atencion_11881.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11953.jpg,train,atencion,dataset/train/atencion/atencion_11953.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11964.jpg,train,atencion,dataset/train/atencion/atencion_11964.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_11964.jpg,train,sano,dataset/train/sano/sano_02893.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_11977.jpg,train,atencion,dataset/train/atencion/atencion_11977.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12027.jpg,test,atencion,dataset/test/atencion/atencion_12027.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12035.jpg,train,atencion,dataset/train/atencion/atencion_12035.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12047.jpg,train,atencion,dataset/train/atencion/atencion_12047.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12055.jpg,validation,atencion,dataset/validation/atencion/atencion_12055.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12193.jpg,train,atencion,dataset/train/atencion/atencion_12193.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12313.jpg,train,atencion,dataset/train/atencion/atencion_12313.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12327.jpg,train,atencion,dataset/train/atencion/atencion_12327.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12339.jpg,train,atencion,dataset/train/atencion/atencion_12339.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12357.jpg,train,atencion,dataset/train/atencion/atencion_12357.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12441.jpg,validation,atencion,dataset/validation/atencion/atencion_12441.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12447.jpg,train,atencion,dataset/train/atencion/atencion_12447.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12475.jpg,train,atencion,dataset/train/atencion/atencion_12475.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12528.jpg,train,peligro,dataset/train/peligro/peligro_13697.jpg,True,True
0,raw,atencion,dataset/raw/atencion/atencion_12528.jpg,validation,atencion,dataset/validation/atencion/atencion_12528.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12766.jpg,validation,atencion,dataset/validation/atencion/atencion_12766.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12984.jpg,train,atencion,dataset/train/atencion/atencion_12984.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_12999.jpg,train,atencion,dataset/train/atencion/atencion_12999.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_13277.jpg,train,atencion,dataset/train/atencion/atencion_13277.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_13712.jpg,train,atencion,dataset/train/atencion/atencion_13712.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14019.jpg,train,atencion,dataset/train/atencion/atencion_14019.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14045.jpg,train,atencion,dataset/train/atencion/atencion_14045.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14068.jpg,train,atencion,dataset/train/atencion/atencion_14068.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14069.jpg,train,atencion,dataset/train/atencion/atencion_14069.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14070.jpg,train,atencion,dataset/train/atencion/atencion_14070.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14071.jpg,train,atencion,dataset/train/atencion/atencion_14071.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14072.jpg,train,atencion,dataset/train/atencion/atencion_14072.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14073.jpg,validation,atencion,dataset/validation/atencion/atencion_14073.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14074.jpg,train,atencion,dataset/train/atencion/atencion_14074.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14075.jpg,validation,atencion,dataset/validation/atencion/atencion_14075.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14076.jpg,train,atencion,dataset/train/atencion/atencion_14076.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14077.jpg,train,atencion,dataset/train/atencion/atencion_14077.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14078.jpg,train,atencion,dataset/train/atencion/atencion_14078.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14079.jpg,validation,atencion,dataset/validation/atencion/atencion_14079.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14080.jpg,train,atencion,dataset/train/atencion/atencion_14080.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14081.jpg,train,atencion,dataset/train/atencion/atencion_14081.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14082.jpg,train,atencion,dataset/train/atencion/atencion_14082.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14084.jpg,train,atencion,dataset/train/atencion/atencion_14084.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14085.jpg,train,atencion,dataset/train/atencion/atencion_14085.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14086.jpg,validation,atencion,dataset/validation/atencion/atencion_14086.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14087.jpg,train,atencion,dataset/train/atencion/atencion_14087.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14089.jpg,train,atencion,dataset/train/atencion/atencion_14089.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14090.jpg,validation,atencion,dataset/validation/atencion/atencion_14090.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14091.jpg,train,atencion,dataset/train/atencion/atencion_14091.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14092.jpg,test,atencion,dataset/test/atencion/atencion_14092.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14093.jpg,train,atencion,dataset/train/atencion/atencion_14093.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14094.jpg,train,atencion,dataset/train/atencion/atencion_14094.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14095.jpg,train,atencion,dataset/train/atencion/atencion_14095.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14096.jpg,train,atencion,dataset/train/atencion/atencion_14096.jpg,True,False
0,raw,atencion,dataset/raw/atencion/atencion_14097.jpg,train,atencion,dataset/train/atencion/atencion_14097.jpg,True,False
