sha256,count,splits,classes,paths
3a2faf91218785cc6517041d30efaeeadbb802041843f82e29a5c171c33c3cc4,2,raw|train,sano,dataset/raw/sano/sano_00766.jpg|dataset/train/sano/sano_00766.jpg
3a3ba35ba782639744a6671a7e12d9bcc3aa14d228394eb74072c1ac93b378b9,2,train,atencion|sano,dataset/train/atencion/atencion_06905.jpg|dataset/train/sano/sano_00309.jpg
3a42f64fa1bbf22a9ce8c11e39c28bd350e6204c40e7fd0139184b1995ebda94,2,raw|train,peligro,dataset/raw/peligro/peligro_06636.jpg|dataset/train/peligro/peligro_06636.jpg
3a446fa3be883df27af3e999946f32f1a49329ca2de796b349e1934f3b884ca0,2,raw|train,sano,dataset/raw/sano/sano_00355.jpg|dataset/train/sano/sano_00355.jpg
3a57c2961d2bb8b0654fa790ec059b4c3978cd477178a98a385effb87dde2426,2,raw|train,atencion,dataset/raw/atencion/atencion_00580.jpg|dataset/train/atencion/atencion_00580.jpg
3a6363111225e0af386e4195d84a9bcde97bfc04175f8cd9665fc60943c3e021,2,raw|train,peligro,dataset/raw/peligro/peligro_00690.jpg|dataset/train/peligro/peligro_00690.jpg
3a7c11932db0a0d3df18c4a7945414adfda6df1cad70a0aa33baa78bb438c8e9,2,raw|train,peligro,dataset/raw/peligro/peligro_14444.jpg|dataset/train/peligro/peligro_14444.jpg
3a84340b851301b510a2deab2631d15978a0814f621898318274043d148a028b,2,raw|validation,peligro,dataset/raw/peligro/peligro_03487.jpg|dataset/validation/peligro/peligro_03487.jpg
3a94d2540a0f90264e8796b22478597ad3214304acd5ec70fa1224539d39a53b,2,raw|test,peligro,dataset/raw/peligro/peligro_03337.jpg|dataset/test/peligro/peligro_03337.jpg
3ab59967f228db68017457b474853f4df3ee3c1bd1ead1de964b783c49ff4318,2,raw|train,peligro,dataset/raw/peligro/peligro_04519.jpg|dataset/train/peligro/peligro_04519.jpg
3abd7b3376a4ab4f7df542a36aadfa3671655f37653d23e994ff926981e474e5,2,raw|train,atencion,dataset/raw/atencion/atencion_09862.jpg|dataset/train/atencion/atencion_09862.jpg
3aef391ae8825b90dc5b50c926cf732a0dba69efb0926bc94712443790e6672f,2,raw|train,atencion,dataset/raw/atencion/atencion_12193.jpg|dataset/train/atencion/atencion_12193.jpg
3aefb9d1df7fd1012c429d0a4812ecaabfc6492535439e164c4dcc1b3e523d60,2,raw|train,sano,dataset/raw/sano/sano_11131.jpg|dataset/train/sano/sano_11131.jpg
3b110a0a79555e5c55efb8cf8f126da4e20a71964580fb9373a6fb197c024195,2,raw|train,peligro,dataset/raw/peligro/peligro_00666.jpg|dataset/train/peligro/peligro_00666.jpg
3b26ca7c78e75c1047b413ac5e2122208ea12bf44eef778f6fab985dde42fc51,2,raw|train,atencion,dataset/raw/atencion/atencion_07733.jpg|dataset/train/atencion/atencion_07733.jpg
3b5110226622b195199a49da37f6e1cca9b72890552718c50e12b32f79a6230e,2,raw|train,peligro,dataset/raw/peligro/peligro_00470.jpg|dataset/train/peligro/peligro_00470.jpg
3b5f6c0b9bc535061699486f66ffc9b202157d779babf8db29703d3f2c8daeb9,2,raw|train,peligro,dataset/raw/peligro/peligro_03079.jpg|dataset/train/peligro/peligro_03079.jpg
3b635dfde847aedd99b7415f0c6892e3fd7fc6dc54ed5e45c759a9613c3a1975,2,raw|train,sano,dataset/raw/sano/sano_10245.jpg|dataset/train/sano/sano_10245.jpg
3b92a963fa01c87393fdf4f41001d30dd9cad28628f1af5a125fec6fd7235691,2,raw|train,peligro,dataset/raw/peligro/peligro_06480.jpg|dataset/train/peligro/peligro_06480.jpg
3b9c0a7b72311e5625986288535696537058fb7c0682d49fd128dcd2413e8a18,2,raw|train,peligro,dataset/raw/peligro/peligro_13046.jpg|dataset/train/peligro/peligro_13046.jpg
3bb092bc787df9cf7cf973e119189f49375d7a3704e02b3f349844416184c1eb,2,raw|train,atencion,dataset/raw/atencion/atencion_14138.jpg|dataset/train/atencion/atencion_14138.jpg
3bbaaa872c17e60598e554cba48de9e099d3ea3df0b790547a59857565d72163,2,raw|train,sano,dataset/raw/sano/sano_04182.jpg|dataset/train/sano/sano_04182.jpg
3bd3861f7701440b9a1001f31c34be1759a8aa6bf9633a5dee1c4632050df5b1,2,raw|validation,sano,dataset/raw/sano/sano_00815.jpg|dataset/validation/sano/sano_00815.jpg
3c393fb75a45ec4c5d68c3e5ede4b6df8c8078027a1dbfaec615cbc0a684c579,2,raw|test,peligro,dataset/raw/peligro/peligro_04886.jpg|dataset/test/peligro/peligro_04886.jpg
3c481e9b3b0e7a449229409b5934732c3195451f5f9e11defc474d506f0bc726,2,raw|train,sano,dataset/raw/sano/sano_12447.jpg|dataset/train/sano/sano_12447.jpg
3c55da01399e7d94cfc159d1a5d311a6657c2d5f9e0f071458ad6a822993dfe6,2,raw|test,peligro,dataset/raw/peligro/peligro_05897.jpg|dataset/test/peligro/peligro_05897.jpg
3c57c261da4efbd7052a96e3f282565b57024bcd18aa8c9c5dce255ada17da75,2,raw|train,peligro,dataset/raw/peligro/peligro_00031.jpg|dataset/train/peligro/peligro_00031.jpg
3c63385cde47b50de951897edd78c6247b18d0b2a8fa64e3dad20911a39c1b24,2,raw|train,peligro,dataset/raw/peligro/peligro_01366.jpg|dataset/train/peligro/peligro_01366.jpg
3cf326e3cc41144a7771ca166b906a3c14ce2101b3c460a29b1ee4915b4ee4d3,2,raw|train,sano,dataset/raw/sano/sano_12502.jpg|dataset/train/sano/sano_12502.jpg
3d409b66b98add0d784a9366a418cf8dac47d99da5a8aca4bb39501490872750,2,raw|train,peligro,dataset/raw/peligro/peligro_13441.jpg|dataset/train/peligro/peligro_13441.jpg
3d44ef0cc8ebdc02e41cc0175af3748243428d03a19e936407d544106585f146,2,raw|train,sano,dataset/raw/sano/sano_00678.jpg|dataset/train/sano/sano_00678.jpg
3d5c4a0c60090ea18f0f6f1d9e42af5ccf687fca708610f40b053f28f591e598,2,raw|train,peligro,dataset/raw/peligro/peligro_04633.jpg|dataset/train/peligro/peligro_04633.jpg
3d6e7e94c0603d8357f82a6b0c811fd1890c8a435ce13030dee8e0f661d2209e,2,raw|train,peligro,dataset/raw/peligro/peligro_09697.jpg|dataset/train/peligro/peligro_09697.jpg
3d7b4ba60939e238f193e26972f95e7a5747fba97b5204152dcbb6e43201ed14,2,raw|train,atencion,dataset/raw/atencion/atencion_03478.jpg|dataset/train/atencion/atencion_03478.jpg
3dc80e32a42f1099c244a050e96ac6672b14f25962288158ed649c13aadbbc61,2,raw|validation,sano,dataset/raw/sano/sano_10435.jpg|dataset/validation/sano/sano_10435.jpg
3dcd5acf680d3e6129a2cf034e2938878474386ed2afa7c6e45887f627413142,2,raw|train,atencion,dataset/raw/atencion/atencion_03928.jpg|dataset/train/atencion/atencion_03928.jpg
3dd0d7f461a74d0c27ed63a37f3bd3047b19661a642b76d85a362a4afaff8d7a,2,raw|train,sano,dataset/raw/sano/sano_05372.jpg|dataset/train/sano/sano_05372.jpg
3de7dc0a5a6e8cef910377f3462443a5be25d5792f0eba95743818cb444c7657,2,raw|train,peligro,dataset/raw/peligro/peligro_03766.jpg|dataset/train/peligro/peligro_03766.jpg
3df699a8d15de5b8b5ceaeb779f057779661a66e0acc516c57a20d115c5b0960,2,raw|train,peligro,dataset/raw/peligro/peligro_00259.jpg|dataset/train/peligro/peligro_00259.jpg
3df6e01445ae4c9e95b8fadb7a7b5bc86ded097410276adc3adc8cbbe1799d07,2,raw|validation,atencion,dataset/raw/atencion/atencion_03016.jpg|dataset/validation/atencion/atencion_03016.jpg
3e0b8a04c6b812b3f1514076e6052a2c9abac7821b1d7bba15c8334f215d665f,2,raw|validation,peligro,dataset/raw/peligro/peligro_02697.jpg|dataset/validation/peligro/peligro_02697.jpg
3e1c492c32041b8f37c82307912c6f84f3016b8a638cde03b2bf6a9d8a4ec293,2,raw|train,sano,dataset/raw/sano/sano_00893.jpg|dataset/train/sano/sano_00893.jpg
3e746c9dd69852c92984742f2e31fa1593e7635b64a393b9634ac699e934ec66,2,raw|train,atencion,dataset/raw/atencion/atencion_11977.jpg|dataset/train/atencion/atencion_11977.jpg
3e7a8e1fa507ace44b66d6946278f9944e5e56e750887eabd294e7b7f7c42a66,2,raw|validation,peligro,dataset/raw/peligro/peligro_03619.jpg|dataset/validation/peligro/peligro_03619.jpg
3e951fee6940c21bbe20d65df3415e858c59da703b4958ec229e723aa9376c0a,2,raw|train,sano,dataset/raw/sano/sano_04867.jpg|dataset/train/sano/sano_04867.jpg
3ea9d9fbe8990ef0d7ead803820757648cc6785d73e7396509dd888c28fe9bb4,2,raw|train,peligro,dataset/raw/peligro/peligro_01075.jpg|dataset/train/peligro/peligro_01075.jpg
3ec2e80b012cad8cbc800bf1c0f88ada88c70602566c0fcdec9ab5cd6443dc69,2,raw|train,peligro,dataset/raw/peligro/peligro_12863.jpg|dataset/train/peligro/peligro_12863.jpg
3eddcadd2aae980a3fd0f27e08e1891804475723fd5979cedfe7ba9d7f91699c,2,raw|train,peligro,dataset/raw/peligro/peligro_09239.jpg|dataset/train/peligro/peligro_09239.jpg
3f2a8684bdae816ab29283fab22a48192b9a259e6fdc1302938d1d1c7ee8a742,2,raw|train,sano,dataset/raw/sano/sano_12550.jpg|dataset/train/sano/sano_12550.jpg
3f3a476881724628ff02676a74853f577a27b29061a9740fbb44bc5af1395cab,2,raw|train,atencion,dataset/raw/atencion/atencion_00760.jpg|dataset/train/atencion/atencion_00760.jpg
3f3c4806244129c170b36c537dcf38fa606df37a7e737ea198a5c520acf68b97,2,raw|train,sano,dataset/raw/sano/sano_12518.jpg|dataset/train/sano/sano_12518.jpg
3f638d29a3b27cefe188f50a1864d98eb6876ebf0cbd6f34d51aa659508a74b2,2,raw|train,peligro,dataset/raw/peligro/peligro_02867.jpg|dataset/train/peligro/peligro_02867.jpg
3f7c3856e3c3f9eb98cc39cf29fdbd55b8124184ae663ece286869138ae59019,2,raw|train,sano,dataset/raw/sano/sano_12513.jpg|dataset/train/sano/sano_12513.jpg
3f9ac4c2de6768c44bdf89e7991918696890f33e3f21a6c650229dd47b91711b,2,raw|validation,sano,dataset/raw/sano/sano_01182.jpg|dataset/validation/sano/sano_01182.jpg
3fb19cb912477e3e67c5ee8d5fcdcf4bca4ecf3c373fd7ddb9bec6afba7331bc,2,raw|test,sano,dataset/raw/sano/sano_08833.jpg|dataset/test/sano/sano_08833.jpg
3fc4ef76d7d568d0fce7ef80e9f451622a36eb6dd7b10b249d2bcd32f8f0e535,2,raw|train,peligro,dataset/raw/peligro/peligro_09020.jpg|dataset/train/peligro/peligro_09020.jpg
3fefc03f5de970bb28989b037c30df636a2daf4a9030843fc2c4af625301d0bb,2,test|train,atencion|peligro,dataset/train/peligro/peligro_01440.jpg|dataset/test/atencion/atencion_01346.jpg
4058ff4bfcccfaaaac197d8973adc04436353dfceed13eec3922a6103eb52a69,2,raw|train,atencion,dataset/raw/atencion/atencion_03575.jpg|dataset/train/atencion/atencion_03575.jpg
409b833f6f72bbe019cd298b746e6f39e7d57bb984d48071748b49df1c7f14d8,2,raw|train,sano,dataset/raw/sano/sano_00311.jpg|dataset/train/sano/sano_00311.jpg
40cdb3a8cd9761861c9149521c206588e84b55405c3f533585a26a9b4a669498,2,raw|train,peligro,dataset/raw/peligro/peligro_05368.jpg|dataset/train/peligro/peligro_05368.jpg
4127d569b3e90176e3af907abb379e8469fbf52eae5347f8abc0365b80e6f698,2,raw|train,peligro,dataset/raw/peligro/peligro_10190.jpg|dataset/train/peligro/peligro_10190.jpg
412835acd9fac2ad63a37fe7352a4b4189554cc8ebb1289019491a2af73f5921,2,raw|test,peligro,dataset/raw/peligro/peligro_00385.jpg|dataset/test/peligro/peligro_00385.jpg
414c2587f14a1c5d9e05c530c3bfbcc11ca382393b3da4fedc77278e00f2b438,2,raw|train,sano,dataset/raw/sano/sano_11960.jpg|dataset/train/sano/sano_11960.jpg
41555c96e7eaa09123ec6b35e6260cfb26c7e40a617244dd9dd36546858862dd,2,raw|validation,atencion,dataset/raw/atencion/atencion_05960.jpg|dataset/validation/atencion/atencion_05960.jpg
415fa4aa339665850c5a258bfe5aee3741778c116bcb1b6b9ff5ac0303679463,2,raw|train,peligro,dataset/raw/peligro/peligro_04652.jpg|dataset/train/peligro/peligro_04652.jpg
416521f2ed23f7348c4c80febed1246b7ac13505b8cb896a4f0b33b72650b881,2,raw,atencion|peligro,dataset/raw/atencion/atencion_01797.jpg|dataset/raw/peligro/peligro_01825.jpg
418a76ec281ee786e722ba902bdc6cd5cee2943852bb3a89e12a049907f82772,2,raw|validation,peligro,dataset/raw/peligro/peligro_00218.jpg|dataset/validation/peligro/peligro_00218.jpg
419531dc0741ecec890ebb2ed37104ee438855279e9ec6b5e0a86fca547b5425,2,raw|train,sano,dataset/raw/sano/sano_00916.jpg|dataset/train/sano/sano_00916.jpg
419b798bf7264e5027f3348ddfc41ca832f3f978b09f3ab42b14b978e62fbcfd,2,raw|train,atencion,dataset/raw/atencion/atencion_05067.jpg|dataset/train/atencion/atencion_05067.jpg
41a253a78532fcd874644fc333a549a0605b145eafb351466c69e47ddce06885,2,raw|test,peligro,dataset/raw/peligro/peligro_00720.jpg|dataset/test/peligro/peligro_00720.jpg
41b9cce5970b221fbf20e078325384ee25afa5ef9245c750a887f29aab16c7ba,2,raw|train,atencion,dataset/raw/atencion/atencion_14082.jpg|dataset/train/atencion/atencion_14082.jpg
41c9bd3aae2841f25204a4673ab6d519aaeb2b38d591c327e828040075ac546d,2,raw|train,sano,dataset/raw/sano/sano_11146.jpg|dataset/train/sano/sano_11146.jpg
41ec9f71d199213e69c1148d3683200cd03b72e88c98209515eeba0ceec1dc11,2,raw|validation,sano,dataset/raw/sano/sano_05285.jpg|dataset/validation/sano/sano_05285.jpg
41f031ebf5c0bf42bd381ece2a7d7224540fc7460db684ab6c91c1048bb4f563,2,raw|test,peligro,dataset/raw/peligro/peligro_00787.jpg|dataset/test/peligro/peligro_00787.jpg
41f21afd1f1389b39a83d5b7636c283814c2165975715ca7630b55c220f30166,2,raw|train,sano,dataset/raw/sano/sano_12422.jpg|dataset/train/sano/sano_12422.jpg
422592cd768a949777673f5da8c94fb60ceb4008ea341abc2bcb95ac5320ab6b,2,raw|train,atencion,dataset/raw/atencion/atencion_10526.jpg|dataset/train/atencion/atencion_10526.jpg
42520355321affb48d53d28585b573903e7eeebd4649b4246425bbc544a0af70,2,raw|train,atencion,dataset/raw/atencion/atencion_00565.jpg|dataset/train/atencion/atencion_00565.jpg
4253810a974afb1bd0ebd44b1ee1d8746e827d6e66fd2066d61339b7a0fea9e7,2,train|validation,atencion|sano,dataset/train/atencion/atencion_09668.jpg|dataset/validation/sano/sano_02900.jpg
42c96fba625bd2b4079e387394c7f9a30b9b3fdd8907ca371267c79971dabbf3,2,raw|train,sano,dataset/raw/sano/sano_00533.jpg|dataset/train/sano/sano_00533.jpg
42f49c226512884f3838d778777ed7385839b7f46025cb3c10a706fda4b1dba7,2,raw|train,peligro,dataset/raw/peligro/peligro_00748.jpg|dataset/train/peligro/peligro_00748.jpg
42f4e595f15d638758010d58524c0007c1cb991549eac1d46d7ec8b9329b3965,2,raw|validation,sano,dataset/raw/sano/sano_03295.jpg|dataset/validation/sano/sano_03295.jpg
430e0879a632869ffb541a1fc182ffb4f2f7ef45814b8d4b0c72a928e8322daa,2,raw,peligro|sano,dataset/raw/peligro/peligro_02523.jpg|dataset/raw/sano/sano_02612.jpg
43127abef428a5d330d57be361b84ae47df372ab3f546fa928d0e892c0342635,2,raw|validation,sano,dataset/raw/sano/sano_10183.jpg|dataset/validation/sano/sano_10183.jpg
4319be91080edee66ab840200b2142c9aa7a7c984a3fadb8782d4b011de3ac32,2,raw|train,sano,dataset/raw/sano/sano_00316.jpg|dataset/train/sano/sano_00316.jpg
431dc205f648c9cce4c22ae9aae64f9545f853ad1488d9570298dc04377d4989,2,raw|train,sano,dataset/raw/sano/sano_04886.jpg|dataset/train/sano/sano_04886.jpg
43214f1e9af7a9472182ff1515f8a586cf245057829a9cae1e31b8dc1c60e404,2,raw|train,peligro,dataset/raw/peligro/peligro_00995.jpg|dataset/train/peligro/peligro_00995.jpg
4323737c1e9cb95ac994289e0041c88d186ab3173dae5ddd010ce6f6f6b2a238,2,raw|train,sano,dataset/raw/sano/sano_12377.jpg|dataset/train/sano/sano_12377.jpg
4323fb71dcf8089dfc3b07a36df6b9f90bebd3c48bd9b30ec40bda656ef6fedc,2,raw|validation,sano,dataset/raw/sano/sano_00482.jpg|dataset/validation/sano/sano_00482.jpg
433aca0a5cb0bdd6ea665d4267145fdc7bf905d7632a5c08babb94f131301d81,2,raw|train,peligro,dataset/raw/peligro/peligro_03810.jpg|dataset/train/peligro/peligro_03810.jpg
436e4d6fb1e8947d4e2e780706eea53af5262c138896807deb88897bd2d78058,2,raw|train,peligro,dataset/raw/peligro/peligro_00463.jpg|dataset/train/peligro/peligro_00463.jpg
438298dee7541f297681573d1ca460abb973e9424327e927e3bedaa069166d9d,2,raw|train,atencion,dataset/raw/atencion/atencion_07583.jpg|dataset/train/atencion/atencion_07583.jpg
439fa04d1bc71fb59e23ecf339e33a6fd4c8ab659bee284e16a348daf867a495,2,raw|train,sano,dataset/raw/sano/sano_12534.jpg|dataset/train/sano/sano_12534.jpg
43dc90e0eb185625ae253075d11991cd1f86c1304f374f03b424c2af9e4dca71,2,raw|validation,atencion,dataset/raw/atencion/atencion_00049.jpg|dataset/validation/atencion/atencion_00049.jpg
43e019a6e1dc2a29dab85f7ddd42257cdea8503cf59e3bc0cef21a322a7cd0b0,2,raw|validation,sano,dataset/raw/sano/sano_05389.jpg|dataset/validation/sano/sano_05389.jpg
43f27c5059c25e95484a12e506f979893e9f2e2a1ddeb40709158bdfb227c12d,2,raw|train,peligro,dataset/raw/peligro/peligro_03924.jpg|dataset/train/peligro/peligro_03924.jpg
4410082bd1a0680a001409330893d3dcb2dd97d6189fcb73cbbd99c7f87b556a,2,raw|train,sano,dataset/raw/sano/sano_00738.jpg|dataset/train/sano/sano_00738.jpg
44217c453e4c788ce64f169ee0796a60970327c5f3b7917c1f3a373cffd5c971,2,raw|train,atencion,dataset/raw/atencion/atencion_00343.jpg|dataset/train/atencion/atencion_00343.jpg
44a2a118d2fd5dba814b981dde95cda167ea981ddaab61e677c94be6972ff1cf,2,raw|train,atencion,dataset/raw/atencion/atencion_14096.jpg|dataset/train/atencion/atencion_14096.jpg
44bb38c06cd2be7dd3cdbfe1e72af67bafce3f76a4af49defaf846722bd7299d,2,raw|train,peligro,dataset/raw/peligro/peligro_00850.jpg|dataset/train/peligro/peligro_00850.jpg
44c099d50ef783e163cfffdbf7710943f78b3f5675454cf2fd2c909571fcbbec,2,raw|validation,peligro,dataset/raw/peligro/peligro_00840.jpg|dataset/validation/peligro/peligro_00840.jpg
44c939f803daa0b22935e9a69136895d2a12874b52424812ab59b1fd4a178cfe,2,train,atencion|peligro,dataset/train/atencion/atencion_05334.jpg|dataset/train/peligro/peligro_05043.jpg
44e0d808aaec230a300ed795a63149bb1c685dbda9681f9a0e463ae69b1856e2,2,raw|validation,sano,dataset/raw/sano/sano_00925.jpg|dataset/validation/sano/sano_00925.jpg
452bb7e8e7f48ba91ec76e25bf7319d29eee54b8df4e56af7d7b930028bc76e7,2,raw|validation,atencion,dataset/raw/atencion/atencion_03736.jpg|dataset/validation/atencion/atencion_03736.jpg
457ec28ca5d877637ddb3ffe349867fdf9d23827396b7219670623063a8cafb6,2,raw|train,sano,dataset/raw/sano/sano_03904.jpg|dataset/train/sano/sano_03904.jpg
458c93b56c007d8cec406644776c756b4da7c0c095c58cf9f47aee8e899b34b0,2,raw|test,peligro,dataset/raw/peligro/peligro_06731.jpg|dataset/test/peligro/peligro_06731.jpg
45919c21fe39276c306bb5a210cec127b345b6694973f50dd61502392eab7736,2,raw|train,peligro,dataset/raw/peligro/peligro_05922.jpg|dataset/train/peligro/peligro_05922.jpg
4599ac1332b048cf1dce2ba466806ee5ab0accd948c48f3ee5128136bebd8d9d,2,raw|train,atencion,dataset/raw/atencion/atencion_00301.jpg|dataset/train/atencion/atencion_00301.jpg
45ad5d608cf4f055369b813227b3c323210d083e25cd755e8652d8195e466bc2,2,raw|train,peligro,dataset/raw/peligro/peligro_12089.jpg|dataset/train/peligro/peligro_12089.jpg
45da36801eb963875ce4670c4392500f69a9bb9221a634e758f675baf1651ffd,2,raw|test,sano,dataset/raw/sano/sano_04996.jpg|dataset/test/sano/sano_04996.jpg
45dd3739b322eab72d7d7c8ce48ffc1067647733e81576af3516de801ed683f9,2,raw|test,peligro,dataset/raw/peligro/peligro_02702.jpg|dataset/test/peligro/peligro_02702.jpg
45f4949066457f005ae121abbb315a3e35fddd48baa6c38ec8e1c29d287f01d9,2,raw|train,peligro,dataset/raw/peligro/peligro_00372.jpg|dataset/train/peligro/peligro_00372.jpg
45fe70e84e77e1cb744ec5108153d81cd8088702e170f7756639e2b085fdab44,2,raw|train,sano,dataset/raw/sano/sano_05530.jpg|dataset/train/sano/sano_05530.jpg
460f0613c5007f5b83f939bd880b7ef7bccf7736b8c9f8f684673591dcf68757,2,raw|train,peligro,dataset/raw/peligro/peligro_05388.jpg|dataset/train/peligro/peligro_05388.jpg
4619673cdc35cc36e5a7afa7265c0635818e6e8c571ccb75160267e0787f5365,2,raw|test,sano,dataset/raw/sano/sano_12549.jpg|dataset/test/sano/sano_12549.jpg
46304286f127441a61ded509d67e00a45a568281b6fa638202eb239596e11052,2,raw|test,sano,dataset/raw/sano/sano_00837.jpg|dataset/test/sano/sano_00837.jpg
4638f3170866c1db145642c88407ba6d602ea5d7970f9d72f1733bde6c406526,2,raw|train,sano,dataset/raw/sano/sano_12490.jpg|dataset/train/sano/sano_12490.jpg
469794880daebedfbd68ae6e527cfff824bca3bc693cfc94b8d1a9713ade88f9,2,raw|train,atencion,dataset/raw/atencion/atencion_00205.jpg|dataset/train/atencion/atencion_00205.jpg
46b19e76f4156a2a807253fb2bad8b8c2935e0dbf2d71ffabb75e83051ebfa25,2,raw|validation,sano,dataset/raw/sano/sano_00547.jpg|dataset/validation/sano/sano_00547.jpg
46b38a60d3b8693fe9a6db371ef80ba0eb16b877867040d38b9c3b23080dae42,2,raw|train,atencion,dataset/raw/atencion/atencion_00234.jpg|dataset/train/atencion/atencion_00234.jpg
46c7188422b43477db8d998f769486590e93220215a5c7d428ac12fde13bb898,2,raw|train,peligro,dataset/raw/peligro/peligro_04515.jpg|dataset/train/peligro/peligro_04515.jpg
46d49e23949eefa0807e84312d1cd46c2c8c98d58a7e2283c54d49afe4176d5d,2,raw|test,atencion,dataset/raw/atencion/atencion_02859.jpg|dataset/test/atencion/atencion_02859.jpg
46dde1c4a2a0389158adbc82b6a5ca2b77f55b5439540a2ded604b62b1b2745e,2,raw|train,peligro,dataset/raw/peligro/peligro_03306.jpg|dataset/train/peligro/peligro_03306.jpg
46eb95bfa56e9b3645da8c1579ac9b2a9bf328a54725b038fbd40cd6da8d9a50,2,raw|train,sano,dataset/raw/sano/sano_12306.jpg|dataset/train/sano/sano_12306.jpg
4740be7256b4e8a83c2c129645740172ae5e796d8b46ada1461b6cfdd945d4ca,2,raw|test,sano,dataset/raw/sano/sano_03664.jpg|dataset/test/sano/sano_03664.jpg
4762f59bb0f6726b7cb15e606c53cbbff8013b14aece73a1e33e7930ca149724,2,raw|train,peligro,dataset/raw/peligro/peligro_00956.jpg|dataset/train/peligro/peligro_00956.jpg
4763c6b4f90fe89053f3bc1fd1c9eabe13c12516404efedb9cf8d0d7aaa56ebe,2,raw|validation,sano,dataset/raw/sano/sano_00351.jpg|dataset/validation/sano/sano_00351.jpg
479d6315f97df26f80c45e2c51918dd9441fafd44b503edc6fc50537aa81311b,2,raw|validation,sano,dataset/raw/sano/sano_08921.jpg|dataset/validation/sano/sano_08921.jpg
47b0c260b84d7af0389fec8b6346e791c905b6de1050ca41da8a847666842087,2,raw|test,sano,dataset/raw/sano/sano_00061.jpg|dataset/test/sano/sano_00061.jpg
47c146050f277fa7f54797ebe8382d4ae177783674b741fd1d79342501ac4f14,2,raw|train,atencion,dataset/raw/atencion/atencion_05852.jpg|dataset/train/atencion/atencion_05852.jpg
47ca441e86764a97fc5e2e25e5e345fe65dca0a205606edb7c1b8d7cdba825cd,2,raw|test,sano,dataset/raw/sano/sano_12365.jpg|dataset/test/sano/sano_12365.jpg
47e4af5efc14a6bf5269be5264103d9bb503a6578ba0d77061091a9f9ac1ddc9,2,raw|train,peligro,dataset/raw/peligro/peligro_00640.jpg|dataset/train/peligro/peligro_00640.jpg
48130ec1f5d868346da6c7f04d611db597ed6606c47bb840a456859e4dd24908,2,raw,atencion|sano,dataset/raw/atencion/atencion_01759.jpg|dataset/raw/sano/sano_02099.jpg
481781569608c6ba77762e15c6795055f9f97a6a0207e2fd5e262038f99497b3,2,raw|train,sano,dataset/raw/sano/sano_12529.jpg|dataset/train/sano/sano_12529.jpg
482fa27624050413c13baf1dcc9dd014a6c91bae8e02ad9d524b85fb757ac009,2,raw|train,peligro,dataset/raw/peligro/peligro_08943.jpg|dataset/train/peligro/peligro_08943.jpg
48325bd9823d48d96256100cfd369cf910031fc32c06b280a7646c938db87652,2,raw|train,atencion,dataset/raw/atencion/atencion_09764.jpg|dataset/train/atencion/atencion_09764.jpg
484b502b7fb680ef87ecfb3fc0ba2041a7c2a783991e30da67f9e1918fe63f27,2,raw|train,sano,dataset/raw/sano/sano_12404.jpg|dataset/train/sano/sano_12404.jpg
487869fc73a2600995eb12cf18a1e4eb863c7defee3c69f335b5d4e6c44f7b68,2,raw|train,peligro,dataset/raw/peligro/peligro_02768.jpg|dataset/train/peligro/peligro_02768.jpg
487d0bc5cdea44b795847f75e6add697758866d046d3c8c84a3a6bbe98c55bb1,2,raw|train,peligro,dataset/raw/peligro/peligro_03282.jpg|dataset/train/peligro/peligro_03282.jpg
48d497b7cd1d5e7ae3a5ad6536320b5f77818e4aefa00e918927bf4a045e78b7,2,raw|validation,atencion,dataset/raw/atencion/atencion_05148.jpg|dataset/validation/atencion/atencion_05148.jpg
48d89931d00eb8a37648e34e25c459e1676c81dd4507e2a13472679c29750dd2,2,raw|train,sano,dataset/raw/sano/sano_05513.jpg|dataset/train/sano/sano_05513.jpg
48e58c8d5a708ea8cddb17e88a90342872d9fde4f5912af01b2cce1a761ff54d,2,raw|train,peligro,dataset/raw/peligro/peligro_00007.jpg|dataset/train/peligro/peligro_00007.jpg
4900f519ff1ef1c93e546a59b0fb5ae6dfe7e008aaa3383396ef5aff68492863,2,raw|validation,atencion,dataset/raw/atencion/atencion_09628.jpg|dataset/validation/atencion/atencion_09628.jpg
491b7205e2a68feba87f02aaaa71d7395f20769a261bebfd19b4b3bcc092ddfb,2,raw|validation,atencion,dataset/raw/atencion/atencion_00393.jpg|dataset/validation/atencion/atencion_00393.jpg
492e600b27682172a582f6431bc7cf24144af03c08d7333fa93fc0b01f020ad1,2,raw|validation,atencion,dataset/raw/atencion/atencion_08508.jpg|dataset/validation/atencion/atencion_08508.jpg
49326f6ebd8f050b3a550833ddc6b3274f53cfe303cabef3c446b1474949435c,2,raw|train,atencion,dataset/raw/atencion/atencion_03882.jpg|dataset/train/atencion/atencion_03882.jpg
493b1be6d2aab45b6d90beee55a3fec0f04e60ada27a4bd4aaa1354b9e00e8c7,2,raw|train,peligro,dataset/raw/peligro/peligro_08006.jpg|dataset/train/peligro/peligro_08006.jpg
493c38cf76b9661d561ec965f48d54eb665be406115ca9e1473be9d3b6ec9aa9,2,train,atencion|peligro,dataset/train/atencion/atencion_01440.jpg|dataset/train/peligro/peligro_01871.jpg
